Table,Version Name,Version,URL,Scraped Date
Table 2,Package name | Version,Microsoft.EntityFrameworkCore.Relational.Specification.Tests,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.EntityFrameworkCore.Templates,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.TemplateEngine.Authoring.Templates,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.TemplateEngine.Core.Contracts,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.TemplateEngine.Utils,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.TemplateEngine.Authoring.Tasks,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.TemplateEngine.Abstractions,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.TemplateEngine.Authoring.TemplateVerifier,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.TemplateEngine.Authoring.CLI,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.TemplateEngine.Edge,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.TemplateEngine.IDE,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.TemplateEngine.TemplateLocalizer.Core,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.TemplateEngine.Samples,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.TemplateEngine.Orchestrator.RunnableProjects,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.TemplateSearch.Common,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.TemplateEngine.Core,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.CodeAnalysis.Analyzers,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.CodeAnalysis.NetAnalyzers,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.CodeAnalysis.BannedApiAnalyzers,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.CodeAnalysis.PerformanceSensitiveAnalyzers,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.CodeAnalysis.PublicApiAnalyzers,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.CodeAnalysis.ResxSourceGenerator,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.CodeAnalysis.Metrics,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.CodeAnalysis.AnalyzerUtilities,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Roslyn.Diagnostics.Analyzers,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.CodeAnalysis.RulesetToEditorconfigConverter,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Text.Analyzers,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.AspNetCore.Diagnostics.Middleware,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.AspNetCore.AsyncState,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.AspNetCore.HeaderParsing,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.AspNetCore.Testing,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.AsyncState,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.DependencyInjection.AutoActivation,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.Diagnostics.HealthChecks.Common,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.Diagnostics.Probes,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.Diagnostics.ResourceMonitoring,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.Hosting.Testing,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.Diagnostics.Testing,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.Http.Resilience,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.StaticAnalysis,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.Compliance.Testing,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.Diagnostics.HealthChecks.ResourceUtilization,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.Http.Diagnostics,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.Options.Contextual,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.Resilience,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.Telemetry.Abstractions,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.Telemetry,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.TimeProvider.Testing,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.Compliance.Redaction,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.AmbientMetadata.Application,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.AuditReports,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.Compliance.Abstractions,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.Diagnostics.ExceptionSummarization,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
Table 2,Package name | Version,Microsoft.Extensions.ObjectPool.DependencyInjection,https://versionsof.net/core/8.0/8.0.0/,14-10-2025
